segment_index,timestamp,primary_label,infrastructure_type,infrastructure_category,is_infrastructure_boolean,corresponding_gps_index,start_time,end_time,segment_length,segment_duration_sec,distance_to_infrastructure_m,gps_latitude,gps_longitude,gps_speed_kmh,folder_source,labeling_method
113,1130.0,RailJoint,RailJoint,Infrastructure,True,22399,1130.0,1140.0,5000,10,20.655429898722048,61.0085738,14.5651898,31.560998916626,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
114,1140.0,RailJoint,RailJoint,Infrastructure,True,22599,1140.0,1150.0,5000,10,53.567833046400104,61.0082255,14.5727686,41.4214973449707,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
115,1150.0,RailJoint,RailJoint,Infrastructure,True,22799,1150.0,1160.0,5000,10,19.211907629940132,61.0036708,14.5794191,64.4909973144531,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
116,1160.0,RailJoint,RailJoint,Infrastructure,True,22999,1160.0,1170.0,5000,10,39.61062603856208,60.999658,14.588151,67.6914978027344,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
117,1170.0,Normal Track,Normal Track,Normal Track,False,23199,1170.0,1180.0,5000,10,320.73940003529947,60.9962181,14.604908,104.765502929688,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
118,1180.0,Normal Track,Normal Track,Normal Track,False,23399,1180.0,1190.0,5000,10,534.7742119415913,60.9884145,14.6259326,140.377990722656,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
119,1190.0,Bridge,Bridge,Infrastructure,True,23599,1190.0,1200.0,5000,10,22.59137460063613,60.9799745,14.6491596,140.84049987793,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
120,1200.0,Normal Track,Normal Track,Normal Track,False,23799,1200.0,1210.0,5000,10,707.3358050486686,60.9715518,14.6723568,138.583511352539,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
121,1210.0,Normal Track,Normal Track,Normal Track,False,23999,1210.0,1220.0,5000,10,445.4019244182748,60.9635806,14.6942546,138.731491088867,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
122,1220.0,Normal Track,Normal Track,Normal Track,False,24199,1220.0,1230.0,5000,10,119.9000668852241,60.95587,14.7171751,105.616500854492,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
123,1230.0,Normal Track,Normal Track,Normal Track,False,24393,1230.0,1240.0,5000,10,689.497541104101,60.9503261,14.7268421,67.1920013427734,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
124,1240.0,Normal Track,Normal Track,Normal Track,False,24592,1240.0,1250.0,5000,10,233.40717770371415,60.9437703,14.7390996,107.244499206543,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
125,1250.0,Normal Track,Normal Track,Normal Track,False,24781,1250.0,1260.0,5000,10,235.37811105175746,60.9339213,14.7567591,144.447998046875,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
126,1260.0,Normal Track,Normal Track,Normal Track,False,24980,1260.0,1270.0,5000,10,204.3692737348003,60.9258311,14.7769775,114.71849822998,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
127,1270.0,RailJoint,RailJoint,Infrastructure,True,25179,1270.0,1280.0,5000,10,34.7778265492477,60.9207755,14.7974193,103.859001159668,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
128,1280.0,Normal Track,Normal Track,Normal Track,False,25373,1280.0,1290.0,5000,10,148.81752294994982,60.9167311,14.8109815,41.3289985656738,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
129,1290.0,Turnout,Turnout,Infrastructure,True,25573,1290.0,1300.0,5000,10,34.9757232143394,60.914527,14.8158383,25.9739990234375,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
130,1300.0,Normal Track,Normal Track,Normal Track,False,25773,1300.0,1310.0,5000,10,81.24429647868753,60.9128433,14.820086,25.0120010375977,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
131,1310.0,Normal Track,Normal Track,Normal Track,False,25973,1310.0,1320.0,5000,10,106.13797357683853,60.9113136,14.8232728,11.3219995498657,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
132,1320.0,Normal Track,Normal Track,Normal Track,False,26173,1320.0,1330.0,5000,10,67.02285107471282,60.9107758,14.8245833,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
133,1330.0,Normal Track,Normal Track,Normal Track,False,26373,1330.0,1340.0,5000,10,67.02285107471282,60.9107758,14.8245833,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
134,1340.0,Normal Track,Normal Track,Normal Track,False,26573,1340.0,1350.0,5000,10,67.02285107471282,60.9107758,14.8245833,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
135,1350.0,Normal Track,Normal Track,Normal Track,False,26773,1350.0,1360.0,5000,10,67.09456844510403,60.9107765,14.8245826,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
136,1360.0,Normal Track,Normal Track,Normal Track,False,26973,1360.0,1370.0,5000,10,67.07250993349484,60.9107786,14.8245856,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
137,1370.0,RailJoint,RailJoint,Infrastructure,True,27173,1370.0,1380.0,5000,10,23.008537077607162,60.910606,14.8253311,21.8854999542236,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
138,1380.0,Normal Track,Normal Track,Normal Track,False,27373,1380.0,1390.0,5000,10,138.2635743038103,60.9071886,14.8323761,74.1295013427734,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
139,1390.0,Normal Track,Normal Track,Normal Track,False,27573,1390.0,1400.0,5000,10,841.2788071755019,60.8993513,14.8461058,117.752502441406,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
140,1400.0,Normal Track,Normal Track,Normal Track,False,27766,1400.0,1410.0,5000,10,484.4834764380886,60.8890603,14.8645736,141.876510620117,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
141,1410.0,Normal Track,Normal Track,Normal Track,False,27916,1410.0,1420.0,5000,10,165.45560431487633,60.883573,14.8879586,134.309997558594,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
142,1420.0,Normal Track,Normal Track,Normal Track,False,28084,1420.0,1430.0,5000,10,131.8849562806794,60.8870935,14.9172753,138.879501342773,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
143,1430.0,Normal Track,Normal Track,Normal Track,False,28284,1430.0,1440.0,5000,10,135.74695035461892,60.8870133,14.9455146,127.705497741699,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
144,1440.0,Normal Track,Normal Track,Normal Track,False,28484,1440.0,1450.0,5000,10,135.94773734122276,60.8924305,14.9617908,109.038993835449,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
145,1450.0,Normal Track,Normal Track,Normal Track,False,28676,1450.0,1460.0,5000,10,150.6862568243573,60.9026275,14.9623305,85.2480010986328,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
146,1460.0,Normal Track,Normal Track,Normal Track,False,28874,1460.0,1470.0,5000,10,154.4925953969908,60.905061,14.9706731,83.8050003051758,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
147,1470.0,Normal Track,Normal Track,Normal Track,False,29074,1470.0,1480.0,5000,10,109.20372631157493,60.9021348,14.9915488,122.932495117188,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
148,1480.0,Normal Track,Normal Track,Normal Track,False,29274,1480.0,1490.0,5000,10,83.80203942411303,60.9032456,15.0153385,118.56649017334,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
149,1490.0,Normal Track,Normal Track,Normal Track,False,29474,1490.0,1500.0,5000,10,87.09309963487948,60.9098855,15.0335063,105.967994689941,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
150,1500.0,Normal Track,Normal Track,Normal Track,False,29674,1500.0,1510.0,5000,10,312.2827187379348,60.910085,15.0500851,100.750999450684,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
151,1510.0,Normal Track,Normal Track,Normal Track,False,29870,1510.0,1520.0,5000,10,404.13924567845686,60.9018748,15.0514288,78.4400024414062,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
152,1520.0,Normal Track,Normal Track,Normal Track,False,30070,1520.0,1530.0,5000,10,245.02506593594148,60.8979738,15.0646285,80.3639984130859,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
153,1530.0,Normal Track,Normal Track,Normal Track,False,30270,1530.0,1540.0,5000,10,110.45384329183118,60.8955595,15.0824018,97.0879974365234,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
154,1540.0,Bridge,Bridge,Infrastructure,True,30470,1540.0,1550.0,5000,10,33.657058916235876,60.8936286,15.10227,95.4230041503906,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
155,1550.0,Turnout,Turnout,Infrastructure,True,30670,1550.0,1560.0,5000,10,24.928016584149074,60.8882516,15.1113405,50.9860000610352,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
156,1560.0,Normal Track,Normal Track,Normal Track,False,30870,1560.0,1570.0,5000,10,131.91914563237583,60.8856063,15.1149136,4.07000017166138,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
157,1570.0,Normal Track,Normal Track,Normal Track,False,31070,1570.0,1580.0,5000,10,124.75210995131364,60.8855445,15.1149551,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
158,1580.0,Normal Track,Normal Track,Normal Track,False,31270,1580.0,1590.0,5000,10,101.5067749399504,60.8831575,15.117748,65.6565017700195,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
159,1590.0,Normal Track,Normal Track,Normal Track,False,31470,1590.0,1600.0,5000,10,200.8656826063664,60.876992,15.1117101,74.6660003662109,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
160,1600.0,RailJoint,RailJoint,Infrastructure,True,31670,1600.0,1610.0,5000,10,54.567811526316476,60.8698553,15.0981406,104.96900177002,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
161,1610.0,Normal Track,Normal Track,Normal Track,False,31870,1610.0,1620.0,5000,10,190.209829150206,60.859582,15.0947068,103.692497253418,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
162,1620.0,RailJoint,RailJoint,Infrastructure,True,32070,1620.0,1630.0,5000,10,54.76864027704025,60.848769,15.0947745,109.667999267578,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
163,1630.0,Normal Track,Normal Track,Normal Track,False,32270,1630.0,1640.0,5000,10,240.09452056349647,60.8386111,15.0942695,95.7005004882812,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
164,1640.0,Normal Track,Normal Track,Normal Track,False,32470,1640.0,1650.0,5000,10,201.96293181794033,60.8322756,15.0796435,94.1094970703125,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
165,1650.0,Normal Track,Normal Track,Normal Track,False,32670,1650.0,1660.0,5000,10,224.36097623133358,60.8293745,15.059758,115.014495849609,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
166,1660.0,Normal Track,Normal Track,Normal Track,False,32870,1660.0,1670.0,5000,10,501.89519763624565,60.8221113,15.0418361,95.4599990844727,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
167,1670.0,Turnout,Turnout,Infrastructure,True,33070,1670.0,1680.0,5000,10,24.92672513172398,60.8202798,15.0290951,44.0670013427734,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
168,1680.0,Normal Track,Normal Track,Normal Track,False,33270,1680.0,1690.0,5000,10,289.57002028061265,60.8188843,15.0214883,30.4325008392334,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
169,1690.0,Normal Track,Normal Track,Normal Track,False,33470,1690.0,1700.0,5000,10,158.06466261333497,60.8183848,15.019284,0.148000001907349,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
170,1700.0,Normal Track,Normal Track,Normal Track,False,33670,1700.0,1710.0,5000,10,158.5982009370337,60.8183768,15.0193033,0.0,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
171,1710.0,Turnout,Turnout,Infrastructure,True,33870,1710.0,1720.0,5000,10,78.45257017987063,60.8179575,15.0180595,29.2670001983643,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
172,1720.0,Normal Track,Normal Track,Normal Track,False,34070,1720.0,1730.0,5000,10,237.52819993313432,60.8125486,15.0118968,98.5309982299805,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
173,1730.0,Normal Track,Normal Track,Normal Track,False,34270,1730.0,1740.0,5000,10,393.6435626076525,60.8018016,15.0156261,112.868499755859,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
174,1740.0,Normal Track,Normal Track,Normal Track,False,34470,1740.0,1750.0,5000,10,226.3274563938612,60.791796,15.0235596,110.444999694824,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
175,1750.0,Normal Track,Normal Track,Normal Track,False,34670,1750.0,1760.0,5000,10,135.7181018088956,60.7792858,15.0206661,129.370498657227,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
176,1760.0,RailJoint,RailJoint,Infrastructure,True,34870,1760.0,1770.0,5000,10,31.190839410205374,60.7665248,15.0171393,129.684997558594,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
177,1770.0,Normal Track,Normal Track,Normal Track,False,35070,1770.0,1780.0,5000,10,216.93163565715582,60.7543885,15.0183241,98.8269958496094,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
178,1780.0,Normal Track,Normal Track,Normal Track,False,35270,1780.0,1790.0,5000,10,760.6998443263384,60.7465271,15.0111816,65.8785018920898,2024-12-12 12-00-00 (1),adaptive_thresholds_Bridge_150m_Turnout_90m_RailJoint_60m
